symbol,agg_trade_id,timestamp,datetime,price,quantity,amount_quote,side,is_buyer_maker,first_trade_id,last_trade_id
TRUMP/USDT,43954837,1753846057707,2025-07-30 03:27:37.707000,9.49,106.482,1010.51418,buy,False,153079055,153079058
TRUMP/USDT,43954838,1753846066907,2025-07-30 03:27:46.907000,9.49,9.6,91.104,sell,True,153079059,153079059
TRUMP/USDT,43954839,1753846072029,2025-07-30 03:27:52.029000,9.49,9.6,91.104,sell,True,153079060,153079060
TRUMP/USDT,43954840,1753846077465,2025-07-30 03:27:57.465000,9.49,9.6,91.104,sell,True,153079061,153079061
TRUMP/USDT,43954841,1753846079781,2025-07-30 03:27:59.781000,9.49,9.6,91.104,sell,True,153079062,153079062
TRUMP/USDT,43954842,1753846081701,2025-07-30 03:28:01.701000,9.49,132.61,1258.4689,sell,True,153079063,153079069
TRUMP/USDT,43954843,1753846081731,2025-07-30 03:28:01.731000,9.49,26.545,251.91205000000002,sell,True,153079070,153079084
TRUMP/USDT,43954844,1753846081744,2025-07-30 03:28:01.744000,9.49,2.528,23.99072,sell,True,153079085,153079085
TRUMP/USDT,43954845,1753846081755,2025-07-30 03:28:01.755000,9.49,1.329,12.61221,sell,True,153079086,153079086
TRUMP/USDT,43954846,1753846081780,2025-07-30 03:28:01.780000,9.49,1.503,14.26347,sell,True,153079087,153079087
TRUMP/USDT,43954847,1753846091914,2025-07-30 03:28:11.914000,9.49,9.6,91.104,sell,True,153079088,153079088
TRUMP/USDT,43954848,1753846094936,2025-07-30 03:28:14.936000,9.49,187.994,1784.06306,sell,True,153079089,153079089
TRUMP/USDT,43954849,1753846094938,2025-07-30 03:28:14.938000,9.49,206.792,1962.4560800000002,sell,True,153079090,153079117
TRUMP/USDT,43954850,1753846094939,2025-07-30 03:28:14.939000,9.49,88.998,844.5910200000001,sell,True,153079118,153079120
TRUMP/USDT,43954851,1753846094941,2025-07-30 03:28:14.941000,9.49,0.932,8.84468,sell,True,153079121,153079126
TRUMP/USDT,43954852,1753846098797,2025-07-30 03:28:18.797000,9.48,9.6,91.008,sell,True,153079127,153079127
TRUMP/USDT,43954853,1753846106718,2025-07-30 03:28:26.718000,9.49,26.312,249.70088,buy,False,153079128,153079143
TRUMP/USDT,43954854,1753846116416,2025-07-30 03:28:36.416000,9.49,244.273,2318.15077,buy,False,153079144,153079144
TRUMP/USDT,43954855,1753846116418,2025-07-30 03:28:36.418000,9.49,25.221,239.34729000000002,buy,False,153079145,153079145
TRUMP/USDT,43954856,1753846116419,2025-07-30 03:28:36.419000,9.49,55.977,531.22173,buy,False,153079146,153079147
TRUMP/USDT,43954857,1753846116419,2025-07-30 03:28:36.419000,9.49,48.505,460.31245,buy,False,153079148,153079148
TRUMP/USDT,43954858,1753846116513,2025-07-30 03:28:36.513000,9.49,399.391,3790.2205900000004,buy,False,153079149,153079175
TRUMP/USDT,43954859,1753846116513,2025-07-30 03:28:36.513000,9.49,0.111,1.05339,buy,False,153079176,153079176
TRUMP/USDT,43954860,1753846134468,2025-07-30 03:28:54.468000,9.49,2.0,18.98,sell,True,153079177,153079177
TRUMP/USDT,43954861,1753846179033,2025-07-30 03:29:39.033000,9.49,11.647,110.53003000000001,sell,True,153079178,153079178
TRUMP/USDT,43954862,1753846189722,2025-07-30 03:29:49.722000,9.49,4.406,41.81294,sell,True,153079179,153079179
TRUMP/USDT,43954863,1753846191518,2025-07-30 03:29:51.518000,9.49,17.561,166.65389,sell,True,153079180,153079180
TRUMP/USDT,43954864,1753846192467,2025-07-30 03:29:52.467000,9.49,1.377,13.067730000000001,sell,True,153079181,153079181
TRUMP/USDT,43954865,1753846204803,2025-07-30 03:30:04.803000,9.5,13.267,126.03649999999999,buy,False,153079182,153079208
TRUMP/USDT,43954866,1753846224779,2025-07-30 03:30:24.779000,9.5,9.13,86.73500000000001,buy,False,153079209,153079209
TRUMP/USDT,43954867,1753846228488,2025-07-30 03:30:28.488000,9.49,0.925,8.77825,sell,True,153079210,153079210
TRUMP/USDT,43954868,1753846232467,2025-07-30 03:30:32.467000,9.49,0.785,7.44965,sell,True,153079211,153079211
TRUMP/USDT,43954869,1753846244970,2025-07-30 03:30:44.970000,9.49,0.994,9.43306,sell,True,153079212,153079212
TRUMP/USDT,43954870,1753846249530,2025-07-30 03:30:49.530000,9.49,2.821,26.771290000000004,sell,True,153079213,153079213
TRUMP/USDT,43954871,1753846254881,2025-07-30 03:30:54.881000,9.49,51.293,486.77057,sell,True,153079214,153079214
TRUMP/USDT,43954872,1753846272822,2025-07-30 03:31:12.822000,9.5,9.13,86.73500000000001,buy,False,153079215,153079215
TRUMP/USDT,43954873,1753846272825,2025-07-30 03:31:12.825000,9.5,716.583,6807.5385,buy,False,153079216,153079251
TRUMP/USDT,43954874,1753846272828,2025-07-30 03:31:12.828000,9.5,1.273,12.093499999999999,buy,False,153079252,153079260
TRUMP/USDT,43954875,1753846272854,2025-07-30 03:31:12.854000,9.51,9.13,86.8263,buy,False,153079261,153079261
TRUMP/USDT,43954876,1753846279312,2025-07-30 03:31:19.312000,9.5,124.6,1183.7,sell,True,153079262,153079262
TRUMP/USDT,43954877,1753846279690,2025-07-30 03:31:19.690000,9.5,30.568,290.396,sell,True,153079263,153079280
TRUMP/USDT,43954878,1753846279731,2025-07-30 03:31:19.731000,9.5,4.398,41.781,sell,True,153079281,153079281
TRUMP/USDT,43954879,1753846279745,2025-07-30 03:31:19.745000,9.5,1.918,18.221,sell,True,153079282,153079282
TRUMP/USDT,43954880,1753846279786,2025-07-30 03:31:19.786000,9.5,4.281,40.6695,sell,True,153079283,153079283
TRUMP/USDT,43954881,1753846279823,2025-07-30 03:31:19.823000,9.5,3.891,36.9645,sell,True,153079284,153079284
TRUMP/USDT,43954882,1753846279835,2025-07-30 03:31:19.835000,9.5,1.31,12.445,sell,True,153079285,153079285
TRUMP/USDT,43954883,1753846279845,2025-07-30 03:31:19.845000,9.5,1.066,10.127,sell,True,153079286,153079286
TRUMP/USDT,43954884,1753846279857,2025-07-30 03:31:19.857000,9.5,0.577,5.4815,sell,True,153079287,153079287
TRUMP/USDT,43954885,1753846279886,2025-07-30 03:31:19.886000,9.5,196.63,1867.985,sell,True,153079288,153079288
TRUMP/USDT,43954886,1753846279891,2025-07-30 03:31:19.891000,9.5,3.456,32.832,sell,True,153079289,153079289
TRUMP/USDT,43954887,1753846279937,2025-07-30 03:31:19.937000,9.5,6.782,64.429,sell,True,153079290,153079290
TRUMP/USDT,43954888,1753846279944,2025-07-30 03:31:19.944000,9.5,59.731,567.4445000000001,sell,True,153079291,153079301
TRUMP/USDT,43954889,1753846293606,2025-07-30 03:31:33.606000,9.5,10.526,99.997,buy,False,153079302,153079302
TRUMP/USDT,43954890,1753846305617,2025-07-30 03:31:45.617000,9.5,176.472,1676.4840000000002,buy,False,153079303,153079316
TRUMP/USDT,43954891,1753846305618,2025-07-30 03:31:45.618000,9.5,156.137,1483.3015,buy,False,153079317,153079329
TRUMP/USDT,43954892,1753846311121,2025-07-30 03:31:51.121000,9.5,26.354,250.363,sell,True,153079330,153079343
TRUMP/USDT,43954893,1753846318503,2025-07-30 03:31:58.503000,9.5,240.525,2284.9875,sell,True,153079344,153079344
TRUMP/USDT,43954894,1753846318509,2025-07-30 03:31:58.509000,9.5,45.057,428.04150000000004,sell,True,153079345,153079354
TRUMP/USDT,43954895,1753846318512,2025-07-30 03:31:58.512000,9.5,0.111,1.0545,sell,True,153079355,153079355
TRUMP/USDT,43954896,1753846328958,2025-07-30 03:32:08.958000,9.5,52.631,499.9945,buy,False,153079356,153079369
TRUMP/USDT,43954897,1753846330532,2025-07-30 03:32:10.532000,9.5,6.16,58.52,buy,False,153079370,153079370
TRUMP/USDT,43954898,1753846338224,2025-07-30 03:32:18.224000,9.5,526.315,4999.9925,buy,False,153079371,153079397
TRUMP/USDT,43954899,1753846338498,2025-07-30 03:32:18.498000,9.49,9.701,92.06249000000001,sell,True,153079398,153079398
TRUMP/USDT,43954900,1753846338534,2025-07-30 03:32:18.534000,9.5,6.16,58.52,buy,False,153079399,153079399
TRUMP/USDT,43954901,1753846342527,2025-07-30 03:32:22.527000,9.5,271.296,2577.312,buy,False,153079400,153079408
TRUMP/USDT,43954902,1753846342528,2025-07-30 03:32:22.528000,9.5,50.624,480.928,buy,False,153079409,153079415
TRUMP/USDT,43954903,1753846342528,2025-07-30 03:32:22.528000,9.5,0.427,4.0565,buy,False,153079416,153079418
TRUMP/USDT,43954904,1753846344378,2025-07-30 03:32:24.378000,9.5,9.5,90.25,sell,True,153079419,153079419
TRUMP/USDT,43954905,1753846347203,2025-07-30 03:32:27.203000,9.5,9.5,90.25,sell,True,153079420,153079420
TRUMP/USDT,43954906,1753846353450,2025-07-30 03:32:33.450000,9.5,9.5,90.25,sell,True,153079421,153079421
TRUMP/USDT,43954907,1753846361480,2025-07-30 03:32:41.480000,9.5,13.879,131.85049999999998,sell,True,153079422,153079422
TRUMP/USDT,43954908,1753846364912,2025-07-30 03:32:44.912000,9.51,100.0,951.0,buy,False,153079423,153079423
TRUMP/USDT,43954909,1753846369787,2025-07-30 03:32:49.787000,9.5,9.5,90.25,sell,True,153079424,153079424
TRUMP/USDT,43954910,1753846377103,2025-07-30 03:32:57.103000,9.5,15.0,142.5,sell,True,153079425,153079436
TRUMP/USDT,43954911,1753846379389,2025-07-30 03:32:59.389000,9.51,0.669,6.36219,buy,False,153079437,153079437
TRUMP/USDT,43954912,1753846383059,2025-07-30 03:33:03.059000,9.51,1.051,9.995009999999999,buy,False,153079438,153079438
TRUMP/USDT,43954913,1753846410841,2025-07-30 03:33:30.841000,9.51,1.84,17.4984,buy,False,153079439,153079439
TRUMP/USDT,43954914,1753846411014,2025-07-30 03:33:31.014000,9.51,34.328,326.45928000000004,buy,False,153079440,153079440
TRUMP/USDT,43954915,1753846425787,2025-07-30 03:33:45.787000,9.5,316.583,3007.5385,sell,True,153079441,153079463
TRUMP/USDT,43954916,1753846425854,2025-07-30 03:33:45.854000,9.49,9.02,85.5998,sell,True,153079464,153079464
TRUMP/USDT,43954917,1753846437211,2025-07-30 03:33:57.211000,9.5,0.773,7.343500000000001,buy,False,153079465,153079465
TRUMP/USDT,43954918,1753846439322,2025-07-30 03:33:59.322000,9.49,0.672,6.377280000000001,sell,True,153079466,153079466
TRUMP/USDT,43954919,1753846443090,2025-07-30 03:34:03.090000,9.5,6.0,57.0,buy,False,153079467,153079467
TRUMP/USDT,43954920,1753846454245,2025-07-30 03:34:14.245000,9.49,0.9,8.541,sell,True,153079468,153079468
TRUMP/USDT,43954921,1753846458487,2025-07-30 03:34:18.487000,9.5,6.16,58.52,buy,False,153079469,153079469
TRUMP/USDT,43954922,1753846477716,2025-07-30 03:34:37.716000,9.5,1.0,9.5,buy,False,153079470,153079470
TRUMP/USDT,43954923,1753846488057,2025-07-30 03:34:48.057000,9.5,6.16,58.52,buy,False,153079471,153079471
TRUMP/USDT,43954924,1753846495004,2025-07-30 03:34:55.004000,9.5,6.16,58.52,buy,False,153079472,153079472
TRUMP/USDT,43954925,1753846501296,2025-07-30 03:35:01.296000,9.5,6.16,58.52,buy,False,153079473,153079473
TRUMP/USDT,43954926,1753846507801,2025-07-30 03:35:07.801000,9.5,6.16,58.52,buy,False,153079474,153079474
TRUMP/USDT,43954927,1753846510701,2025-07-30 03:35:10.701000,9.5,138.888,1319.4360000000001,buy,False,153079475,153079475
TRUMP/USDT,43954928,1753846511316,2025-07-30 03:35:11.316000,9.5,58.795,558.5525,buy,False,153079476,153079493
TRUMP/USDT,43954929,1753846511317,2025-07-30 03:35:11.317000,9.5,33.857,321.6415,buy,False,153079494,153079494
TRUMP/USDT,43954930,1753846528972,2025-07-30 03:35:28.972000,9.49,9.5,90.155,sell,True,153079495,153079495
TRUMP/USDT,43954931,1753846531695,2025-07-30 03:35:31.695000,9.49,9.5,90.155,sell,True,153079496,153079496
TRUMP/USDT,43954932,1753846542985,2025-07-30 03:35:42.985000,9.5,6.16,58.52,buy,False,153079497,153079497
TRUMP/USDT,43954933,1753846551747,2025-07-30 03:35:51.747000,9.49,0.28,2.6572000000000005,sell,True,153079498,153079498
TRUMP/USDT,43954934,1753846552611,2025-07-30 03:35:52.611000,9.49,4.408,41.831920000000004,sell,True,153079499,153079499
TRUMP/USDT,43954935,1753846552759,2025-07-30 03:35:52.759000,9.49,0.5,4.745,sell,True,153079500,153079500
TRUMP/USDT,43954936,1753846561947,2025-07-30 03:36:01.947000,9.5,266.195,2528.8525,buy,False,153079501,153079529
TRUMP/USDT,43954937,1753846561951,2025-07-30 03:36:01.951000,9.5,1.431,13.5945,buy,False,153079530,153079539
TRUMP/USDT,43954938,1753846562065,2025-07-30 03:36:02.065000,9.51,9.13,86.8263,buy,False,153079540,153079540
TRUMP/USDT,43954939,1753846580562,2025-07-30 03:36:20.562000,9.5,0.739,7.0205,sell,True,153079541,153079541
TRUMP/USDT,43954940,1753846583703,2025-07-30 03:36:23.703000,9.51,2.628,24.99228,buy,False,153079542,153079542
TRUMP/USDT,43954941,1753846605333,2025-07-30 03:36:45.333000,9.5,9.5,90.25,sell,True,153079543,153079543
TRUMP/USDT,43954942,1753846612766,2025-07-30 03:36:52.766000,9.51,52.576,499.99775999999997,buy,False,153079544,153079544
TRUMP/USDT,43954943,1753846614353,2025-07-30 03:36:54.353000,9.5,171.107,1625.5165,sell,True,153079545,153079545
TRUMP/USDT,43954944,1753846618731,2025-07-30 03:36:58.731000,9.51,2100.698,19977.63798,buy,False,153079546,153079584
TRUMP/USDT,43954945,1753846624756,2025-07-30 03:37:04.756000,9.5,9.5,90.25,sell,True,153079585,153079585
TRUMP/USDT,43954946,1753846628713,2025-07-30 03:37:08.713000,9.5,9.5,90.25,sell,True,153079586,153079586
TRUMP/USDT,43954947,1753846630536,2025-07-30 03:37:10.536000,9.5,6.16,58.52,sell,True,153079587,153079587
TRUMP/USDT,43954948,1753846635427,2025-07-30 03:37:15.427000,9.5,232.822,2211.809,sell,True,153079588,153079588
TRUMP/USDT,43954949,1753846635430,2025-07-30 03:37:15.430000,9.5,766.482,7281.579,sell,True,153079589,153079621
TRUMP/USDT,43954950,1753846636080,2025-07-30 03:37:16.080000,9.5,10.547,100.1965,buy,False,153079622,153079622
TRUMP/USDT,43954951,1753846654545,2025-07-30 03:37:34.545000,9.5,145.339,1380.7205,buy,False,153079623,153079639
TRUMP/USDT,43954952,1753846654774,2025-07-30 03:37:34.774000,9.5,9.13,86.73500000000001,buy,False,153079640,153079640
TRUMP/USDT,43954953,1753846654795,2025-07-30 03:37:34.795000,9.5,9.13,86.73500000000001,buy,False,153079641,153079641
TRUMP/USDT,43954954,1753846654810,2025-07-30 03:37:34.810000,9.5,9.13,86.73500000000001,buy,False,153079642,153079642
TRUMP/USDT,43954955,1753846663463,2025-07-30 03:37:43.463000,9.5,94.52,897.9399999999999,buy,False,153079643,153079643
TRUMP/USDT,43954956,1753846663464,2025-07-30 03:37:43.464000,9.5,36.146,343.387,buy,False,153079644,153079644
TRUMP/USDT,43954957,1753846663544,2025-07-30 03:37:43.544000,9.5,50.783,482.43850000000003,buy,False,153079645,153079666
TRUMP/USDT,43954958,1753846702888,2025-07-30 03:38:22.888000,9.51,5.251,49.93701,buy,False,153079667,153079667
TRUMP/USDT,43954959,1753846720470,2025-07-30 03:38:40.470000,9.51,0.249,2.36799,buy,False,153079668,153079668
TRUMP/USDT,43954960,1753846720470,2025-07-30 03:38:40.470000,9.5,0.193,1.8335000000000001,sell,True,153079669,153079669
TRUMP/USDT,43954961,1753846744447,2025-07-30 03:39:04.447000,9.51,5.257,49.994069999999994,buy,False,153079670,153079670
TRUMP/USDT,43954962,1753846760568,2025-07-30 03:39:20.568000,9.5,2.97,28.215000000000003,sell,True,153079671,153079671
TRUMP/USDT,43954963,1753846765466,2025-07-30 03:39:25.466000,9.51,50.0,475.5,buy,False,153079672,153079674
TRUMP/USDT,43954964,1753846774303,2025-07-30 03:39:34.303000,9.5,4.519,42.9305,sell,True,153079675,153079675
TRUMP/USDT,43954965,1753846783427,2025-07-30 03:39:43.427000,9.5,28.679,272.4505,sell,True,153079676,153079676
TRUMP/USDT,43954966,1753846791938,2025-07-30 03:39:51.938000,9.5,3.285,31.207500000000003,sell,True,153079677,153079677
TRUMP/USDT,43954967,1753846798817,2025-07-30 03:39:58.817000,9.51,147.213,1399.99563,buy,False,153079678,153079678
TRUMP/USDT,43954968,1753846826363,2025-07-30 03:40:26.363000,9.51,1626.996,15472.731960000001,buy,False,153079679,153079712
TRUMP/USDT,43954969,1753846826365,2025-07-30 03:40:26.365000,9.51,0.316,3.00516,buy,False,153079713,153079714
TRUMP/USDT,43954970,1753846844892,2025-07-30 03:40:44.892000,9.51,0.885,8.41635,sell,True,153079715,153079715
TRUMP/USDT,43954971,1753846866998,2025-07-30 03:41:06.998000,9.51,9.5,90.345,sell,True,153079716,153079716
TRUMP/USDT,43954972,1753846876115,2025-07-30 03:41:16.115000,9.52,12.36,117.6672,buy,False,153079717,153079717
TRUMP/USDT,43954973,1753846893008,2025-07-30 03:41:33.008000,9.52,12.294,117.03888,buy,False,153079718,153079718
TRUMP/USDT,43954974,1753846923672,2025-07-30 03:42:03.672000,9.52,0.668,6.35936,buy,False,153079719,153079719
TRUMP/USDT,43954975,1753846925589,2025-07-30 03:42:05.589000,9.52,1.116,10.62432,buy,False,153079720,153079720
TRUMP/USDT,43954976,1753846945114,2025-07-30 03:42:25.114000,9.52,1.51,14.3752,buy,False,153079721,153079721
TRUMP/USDT,43954977,1753846945576,2025-07-30 03:42:25.576000,9.52,1.059,10.081679999999999,buy,False,153079722,153079722
TRUMP/USDT,43954978,1753846946752,2025-07-30 03:42:26.752000,9.52,0.847,8.06344,buy,False,153079723,153079723
TRUMP/USDT,43954979,1753846975307,2025-07-30 03:42:55.307000,9.52,3.991,37.99432,buy,False,153079724,153079724
TRUMP/USDT,43954980,1753846990725,2025-07-30 03:43:10.725000,9.52,22.716,216.25632,buy,False,153079725,153079725
TRUMP/USDT,43954981,1753847007946,2025-07-30 03:43:27.946000,9.52,3.151,29.997519999999998,buy,False,153079726,153079726
TRUMP/USDT,43954982,1753847018559,2025-07-30 03:43:38.559000,9.52,735.294,6999.998879999999,buy,False,153079727,153079752
TRUMP/USDT,43954983,1753847064848,2025-07-30 03:44:24.848000,9.52,47.304,450.33408,buy,False,153079753,153079753
TRUMP/USDT,43954984,1753847065665,2025-07-30 03:44:25.665000,9.52,31.512,299.99424,buy,False,153079754,153079754
TRUMP/USDT,43954985,1753847069194,2025-07-30 03:44:29.194000,9.51,0.324,3.08124,sell,True,153079755,153079755
TRUMP/USDT,43954986,1753847077501,2025-07-30 03:44:37.501000,9.52,12.127,115.44904,buy,False,153079756,153079756
TRUMP/USDT,43954987,1753847080370,2025-07-30 03:44:40.370000,9.52,0.447,4.25544,buy,False,153079757,153079757
TRUMP/USDT,43954988,1753847086946,2025-07-30 03:44:46.946000,9.52,10.504,99.99807999999999,buy,False,153079758,153079758
TRUMP/USDT,43954989,1753847092110,2025-07-30 03:44:52.110000,9.52,31.512,299.99424,buy,False,153079759,153079759
TRUMP/USDT,43954990,1753847099391,2025-07-30 03:44:59.391000,9.52,0.669,6.36888,buy,False,153079760,153079760
TRUMP/USDT,43954991,1753847116020,2025-07-30 03:45:16.020000,9.51,48.504,461.27304,sell,True,153079761,153079761
TRUMP/USDT,43954992,1753847132718,2025-07-30 03:45:32.718000,9.52,0.302,2.87504,buy,False,153079762,153079762
TRUMP/USDT,43954993,1753847136557,2025-07-30 03:45:36.557000,9.52,0.223,2.12296,buy,False,153079763,153079763
TRUMP/USDT,43954994,1753847137914,2025-07-30 03:45:37.914000,9.52,5.998,57.10096,buy,False,153079764,153079764
TRUMP/USDT,43954995,1753847171914,2025-07-30 03:46:11.914000,9.51,0.216,2.05416,sell,True,153079765,153079765
TRUMP/USDT,43954996,1753847176089,2025-07-30 03:46:16.089000,9.51,8.327,79.18977,sell,True,153079766,153079766
TRUMP/USDT,43954997,1753847185621,2025-07-30 03:46:25.621000,9.51,85.046,808.78746,sell,True,153079767,153079768
TRUMP/USDT,43954998,1753847194187,2025-07-30 03:46:34.187000,9.51,16.905,160.76655,sell,True,153079769,153079769
TRUMP/USDT,43954999,1753847200570,2025-07-30 03:46:40.570000,9.51,0.379,3.6042899999999998,sell,True,153079770,153079770
TRUMP/USDT,43955000,1753847208688,2025-07-30 03:46:48.688000,9.51,2.157,20.51307,sell,True,153079771,153079771
TRUMP/USDT,43955001,1753847215562,2025-07-30 03:46:55.562000,9.52,0.394,3.75088,buy,False,153079772,153079772
TRUMP/USDT,43955002,1753847219306,2025-07-30 03:46:59.306000,9.51,0.671,6.38121,sell,True,153079773,153079773
TRUMP/USDT,43955003,1753847219354,2025-07-30 03:46:59.354000,9.51,271.687,2583.74337,sell,True,153079774,153079776
TRUMP/USDT,43955004,1753847219642,2025-07-30 03:46:59.642000,9.51,78.363,745.23213,sell,True,153079777,153079777
TRUMP/USDT,43955005,1753847219700,2025-07-30 03:46:59.700000,9.51,1092.46,10389.2946,sell,True,153079778,153079807
TRUMP/USDT,43955006,1753847219701,2025-07-30 03:46:59.701000,9.51,15.542,147.80442,sell,True,153079808,153079814
TRUMP/USDT,43955007,1753847236459,2025-07-30 03:47:16.459000,9.51,31.959,303.93009,buy,False,153079815,153079815
TRUMP/USDT,43955008,1753847239806,2025-07-30 03:47:19.806000,9.5,18.3,173.85,sell,True,153079816,153079816
TRUMP/USDT,43955009,1753847242218,2025-07-30 03:47:22.218000,9.51,1.177,11.19327,buy,False,153079817,153079817
TRUMP/USDT,43955010,1753847269329,2025-07-30 03:47:49.329000,9.5,317.451,3015.7845,sell,True,153079818,153079820
TRUMP/USDT,43955011,1753847272293,2025-07-30 03:47:52.293000,9.5,6.16,58.52,sell,True,153079821,153079821
TRUMP/USDT,43955012,1753847274436,2025-07-30 03:47:54.436000,9.5,6.16,58.52,sell,True,153079822,153079822
TRUMP/USDT,43955013,1753847275872,2025-07-30 03:47:55.872000,9.5,9.6,91.2,sell,True,153079823,153079823
TRUMP/USDT,43955014,1753847276092,2025-07-30 03:47:56.092000,9.5,39.037,370.8515,sell,True,153079824,153079824
TRUMP/USDT,43955015,1753847276986,2025-07-30 03:47:56.986000,9.5,4352.433,41348.1135,sell,True,153079825,153079862
TRUMP/USDT,43955016,1753847276988,2025-07-30 03:47:56.988000,9.5,0.649,6.1655,sell,True,153079863,153079867
TRUMP/USDT,43955017,1753847276990,2025-07-30 03:47:56.990000,9.49,68.54,650.4446,sell,True,153079868,153079868
TRUMP/USDT,43955018,1753847277055,2025-07-30 03:47:57.055000,9.49,9.13,86.64370000000001,sell,True,153079869,153079869
TRUMP/USDT,43955019,1753847280242,2025-07-30 03:48:00.242000,9.5,122.29,1161.755,buy,False,153079870,153079870
TRUMP/USDT,43955020,1753847280446,2025-07-30 03:48:00.446000,9.5,226.264,2149.5080000000003,buy,False,153079871,153079873
TRUMP/USDT,43955021,1753847280446,2025-07-30 03:48:00.446000,9.5,46.513,441.8735,buy,False,153079874,153079875
TRUMP/USDT,43955022,1753847280450,2025-07-30 03:48:00.450000,9.5,819.249,7782.8655,buy,False,153079876,153079902
TRUMP/USDT,43955023,1753847305970,2025-07-30 03:48:25.970000,9.5,1.0,9.5,sell,True,153079903,153079903
TRUMP/USDT,43955024,1753847306153,2025-07-30 03:48:26.153000,9.5,0.174,1.6529999999999998,sell,True,153079904,153079904
TRUMP/USDT,43955025,1753847308002,2025-07-30 03:48:28.002000,9.5,9.5,90.25,sell,True,153079905,153079905
TRUMP/USDT,43955026,1753847311067,2025-07-30 03:48:31.067000,9.5,9.5,90.25,sell,True,153079906,153079906
TRUMP/USDT,43955027,1753847315584,2025-07-30 03:48:35.584000,9.5,1.0,9.5,sell,True,153079907,153079907
TRUMP/USDT,43955028,1753847372455,2025-07-30 03:49:32.455000,9.51,23.558,224.03658,buy,False,153079908,153079927
TRUMP/USDT,43955029,1753847372455,2025-07-30 03:49:32.455000,9.51,203.557,1935.8270699999998,buy,False,153079928,153079928
TRUMP/USDT,43955030,1753847372456,2025-07-30 03:49:32.456000,9.51,67.967,646.36617,buy,False,153079929,153079929
TRUMP/USDT,43955031,1753847372456,2025-07-30 03:49:32.456000,9.51,34.485,327.95234999999997,buy,False,153079930,153079931
TRUMP/USDT,43955032,1753847372458,2025-07-30 03:49:32.458000,9.51,109.841,1044.58791,buy,False,153079932,153079940
TRUMP/USDT,43955033,1753847372900,2025-07-30 03:49:32.900000,9.51,1.0,9.51,sell,True,153079941,153079941
TRUMP/USDT,43955034,1753847375718,2025-07-30 03:49:35.718000,9.51,29.345,279.07095,sell,True,153079942,153079942
TRUMP/USDT,43955035,1753847375739,2025-07-30 03:49:35.739000,9.51,1.893,18.00243,sell,True,153079943,153079952
TRUMP/USDT,43955036,1753847375750,2025-07-30 03:49:35.750000,9.51,3.746,35.62446,sell,True,153079953,153079953
TRUMP/USDT,43955037,1753847375761,2025-07-30 03:49:35.761000,9.51,2.551,24.26001,sell,True,153079954,153079954
TRUMP/USDT,43955038,1753847375771,2025-07-30 03:49:35.771000,9.51,1.419,13.49469,sell,True,153079955,153079955
TRUMP/USDT,43955039,1753847375784,2025-07-30 03:49:35.784000,9.51,1.438,13.675379999999999,sell,True,153079956,153079956
TRUMP/USDT,43955040,1753847375841,2025-07-30 03:49:35.841000,9.51,3.542,33.684419999999996,sell,True,153079957,153079957
TRUMP/USDT,43955041,1753847375864,2025-07-30 03:49:35.864000,9.51,2.368,22.519679999999997,sell,True,153079958,153079958
TRUMP/USDT,43955042,1753847375929,2025-07-30 03:49:35.929000,9.51,6.744,64.13544,sell,True,153079959,153079959
TRUMP/USDT,43955043,1753847375990,2025-07-30 03:49:35.990000,9.51,3.919,37.26969,sell,True,153079960,153079960
TRUMP/USDT,43955044,1753847376018,2025-07-30 03:49:36.018000,9.51,4.006,38.09706,sell,True,153079961,153079961
TRUMP/USDT,43955045,1753847376044,2025-07-30 03:49:36.044000,9.51,2.756,26.209559999999996,sell,True,153079962,153079962
TRUMP/USDT,43955046,1753847376062,2025-07-30 03:49:36.062000,9.51,1.884,17.916839999999997,sell,True,153079963,153079963
TRUMP/USDT,43955047,1753847376077,2025-07-30 03:49:36.077000,9.51,1.559,14.826089999999999,sell,True,153079964,153079964
TRUMP/USDT,43955048,1753847376945,2025-07-30 03:49:36.945000,9.51,26.969,256.47519,sell,True,153079965,153079965
TRUMP/USDT,43955049,1753847377045,2025-07-30 03:49:37.045000,9.51,11.508,109.44107999999999,sell,True,153079966,153079966
TRUMP/USDT,43955050,1753847377055,2025-07-30 03:49:37.055000,9.51,1.053,10.01403,sell,True,153079967,153079967
TRUMP/USDT,43955051,1753847377113,2025-07-30 03:49:37.113000,9.51,8.049,76.54598999999999,sell,True,153079968,153079968
TRUMP/USDT,43955052,1753847377157,2025-07-30 03:49:37.157000,9.51,4.602,43.76502,sell,True,153079969,153079969
TRUMP/USDT,43955053,1753847377201,2025-07-30 03:49:37.201000,9.51,5.675,53.969249999999995,sell,True,153079970,153079970
TRUMP/USDT,43955054,1753847377245,2025-07-30 03:49:37.245000,9.51,4.576,43.517759999999996,sell,True,153079971,153079971
TRUMP/USDT,43955055,1753847377258,2025-07-30 03:49:37.258000,9.51,1.391,13.22841,sell,True,153079972,153079972
TRUMP/USDT,43955056,1753847377344,2025-07-30 03:49:37.344000,9.51,9.063,86.18913,sell,True,153079973,153079973
TRUMP/USDT,43955057,1753847377359,2025-07-30 03:49:37.359000,9.51,1.573,14.95923,sell,True,153079974,153079974
TRUMP/USDT,43955058,1753847377785,2025-07-30 03:49:37.785000,9.51,33.131,315.07581,sell,True,153079975,153079975
