datetime,open,high,low,close,volume
2025-01-22 14:00:00,0.2136,0.2188,0.2043,0.2093,115744492.0
2025-01-22 15:00:00,0.2094,0.2105,0.1882,0.194,157802085.0
2025-01-22 16:00:00,0.1941,0.1944,0.1818,0.1839,102601828.0
2025-01-22 17:00:00,0.1839,0.1883,0.1811,0.1852,67783996.0
2025-01-22 18:00:00,0.1851,0.1859,0.1756,0.1765,71339295.0
2025-01-22 19:00:00,0.1765,0.185,0.1761,0.1791,66638241.0
2025-01-22 20:00:00,0.1792,0.1807,0.1731,0.1739,45754073.0
2025-01-22 21:00:00,0.1739,0.176,0.171,0.1717,40641664.0
2025-01-22 22:00:00,0.1717,0.1763,0.1681,0.1693,45152964.0
2025-01-22 23:00:00,0.1693,0.1724,0.1671,0.1698,55566859.0
2025-01-23 00:00:00,0.1699,0.1785,0.1691,0.173,85221860.0
2025-01-23 01:00:00,0.1731,0.1837,0.1642,0.1659,131627527.0
2025-01-23 02:00:00,0.1658,0.1695,0.1583,0.1634,144195077.0
2025-01-23 03:00:00,0.1635,0.1694,0.1613,0.1618,74119244.0
2025-01-23 04:00:00,0.1618,0.167,0.1585,0.1592,60463443.0
2025-01-23 05:00:00,0.1592,0.164,0.1588,0.1609,59253334.0
2025-01-23 06:00:00,0.1609,0.1652,0.153,0.1549,122539031.0
2025-01-23 07:00:00,0.1549,0.163,0.1535,0.1598,88695079.0
2025-01-23 08:00:00,0.1598,0.1606,0.1554,0.1564,46734031.0
2025-01-23 09:00:00,0.1565,0.1614,0.1514,0.1545,79504109.0
2025-01-23 10:00:00,0.1545,0.157,0.15,0.1533,68600826.0
2025-01-23 11:00:00,0.1533,0.1548,0.148,0.1501,82838664.0
2025-01-23 12:00:00,0.1502,0.1546,0.1474,0.1511,100710377.0
2025-01-23 13:00:00,0.1511,0.1522,0.1456,0.1509,96330086.0
2025-01-23 14:00:00,0.1509,0.1594,0.146,0.1554,172350748.0
2025-01-23 15:00:00,0.1554,0.1588,0.1483,0.1512,141693408.0
2025-01-23 16:00:00,0.1513,0.1602,0.1509,0.1534,112721526.0
2025-01-23 17:00:00,0.1534,0.154,0.1493,0.1527,68289957.0
2025-01-23 18:00:00,0.1527,0.1574,0.1427,0.1434,83008301.0
2025-01-23 19:00:00,0.1434,0.1472,0.1421,0.1431,67912780.0
2025-01-23 20:00:00,0.143,0.1535,0.1422,0.147,102565635.0
2025-01-23 21:00:00,0.1469,0.1476,0.1424,0.1435,46627368.0
2025-01-23 22:00:00,0.1435,0.1497,0.1433,0.1477,36285043.0
2025-01-23 23:00:00,0.1478,0.148,0.1406,0.1409,52192910.0
2025-01-24 00:00:00,0.1409,0.1421,0.1254,0.1259,170096390.0
2025-01-24 01:00:00,0.1259,0.1283,0.1236,0.1251,84812248.0
2025-01-24 02:00:00,0.1251,0.1312,0.1246,0.1279,81361375.0
2025-01-24 03:00:00,0.1279,0.1401,0.1279,0.1374,120721173.0
2025-01-24 04:00:00,0.1375,0.139,0.1347,0.1365,77011347.0
2025-01-24 05:00:00,0.1364,0.1413,0.1324,0.1378,95431381.0
2025-01-24 06:00:00,0.1378,0.1381,0.1336,0.1339,59525193.0
2025-01-24 07:00:00,0.134,0.1416,0.1333,0.1344,96510469.0
2025-01-24 08:00:00,0.1344,0.1347,0.1296,0.1321,65020317.0
2025-01-24 09:00:00,0.1321,0.133,0.1271,0.1294,90471201.0
2025-01-24 10:00:00,0.1293,0.1305,0.1253,0.13,74056537.0
2025-01-24 11:00:00,0.13,0.1335,0.129,0.132,65090547.0
2025-01-24 12:00:00,0.132,0.1345,0.1276,0.1288,66461267.0
2025-01-24 13:00:00,0.1289,0.1294,0.1264,0.1268,56776720.0
2025-01-24 14:00:00,0.1269,0.1285,0.1238,0.1242,93501952.0
2025-01-24 15:00:00,0.1242,0.1266,0.1204,0.1229,100242178.0
2025-01-24 16:00:00,0.1229,0.1238,0.1192,0.1202,83405538.0
2025-01-24 17:00:00,0.1202,0.1231,0.1188,0.1219,64152922.0
2025-01-24 18:00:00,0.1219,0.1228,0.1207,0.1214,40166189.0
2025-01-24 19:00:00,0.1215,0.124,0.1192,0.1202,57289238.0
2025-01-24 20:00:00,0.1201,0.1224,0.1155,0.1164,78521505.0
2025-01-24 21:00:00,0.1165,0.1174,0.1141,0.1154,53198128.0
2025-01-24 22:00:00,0.1153,0.1169,0.1134,0.1138,50769051.0
2025-01-24 23:00:00,0.1139,0.1159,0.1122,0.1149,65515257.0
2025-01-25 00:00:00,0.1148,0.1157,0.1102,0.1108,88814262.0
2025-01-25 01:00:00,0.1108,0.1188,0.1108,0.1172,100060854.0
2025-01-25 02:00:00,0.1172,0.1183,0.1146,0.1158,64408637.0
2025-01-25 03:00:00,0.1158,0.1178,0.115,0.1166,51598522.0
2025-01-25 04:00:00,0.1165,0.1168,0.1088,0.1107,77739630.0
2025-01-25 05:00:00,0.1106,0.1168,0.1106,0.1137,79875784.0
2025-01-25 06:00:00,0.1137,0.1141,0.1115,0.1122,47662858.0
2025-01-25 07:00:00,0.1121,0.115,0.1104,0.1113,57491883.0
2025-01-25 08:00:00,0.1112,0.1137,0.1091,0.1098,77406121.0
2025-01-25 09:00:00,0.1098,0.1106,0.1057,0.1064,85130357.0
2025-01-25 10:00:00,0.1063,0.1078,0.1033,0.1075,95799234.0
2025-01-25 11:00:00,0.1074,0.1128,0.1072,0.1126,87585393.0
2025-01-25 12:00:00,0.1125,0.1169,0.1107,0.1142,98701114.0
2025-01-25 13:00:00,0.1141,0.1156,0.1115,0.1123,62723484.0
2025-01-25 14:00:00,0.1123,0.1149,0.1105,0.1138,52827570.0
2025-01-25 15:00:00,0.1137,0.1152,0.1115,0.112,53139809.0
2025-01-25 16:00:00,0.1121,0.1137,0.1091,0.1105,51541158.0
2025-01-25 17:00:00,0.1104,0.1161,0.1095,0.1139,51262176.0
2025-01-25 18:00:00,0.114,0.1194,0.1135,0.1172,103464600.0
2025-01-25 19:00:00,0.1172,0.1185,0.1148,0.116,42463100.0
2025-01-25 20:00:00,0.116,0.1161,0.1121,0.1125,50864739.0
2025-01-25 21:00:00,0.1126,0.114,0.1112,0.112,24804107.0
2025-01-25 22:00:00,0.112,0.1163,0.1119,0.1129,34736808.0
2025-01-25 23:00:00,0.1129,0.1132,0.1104,0.1114,34473461.0
2025-01-26 00:00:00,0.1114,0.1166,0.1103,0.1113,80180187.0
2025-01-26 01:00:00,0.1114,0.1189,0.1114,0.1128,70224758.0
2025-01-26 02:00:00,0.1127,0.1139,0.1105,0.1121,55627527.0
2025-01-26 03:00:00,0.1122,0.1132,0.11,0.1111,45805522.0
2025-01-26 04:00:00,0.1112,0.1126,0.1095,0.1104,50542170.0
2025-01-26 05:00:00,0.1105,0.1115,0.1072,0.1088,59575977.0
2025-01-26 06:00:00,0.1089,0.1092,0.1068,0.1087,46070214.0
2025-01-26 07:00:00,0.1087,0.1104,0.1058,0.1073,54206462.0
2025-01-26 08:00:00,0.1074,0.1086,0.105,0.1067,46035404.0
2025-01-26 09:00:00,0.1067,0.1115,0.1066,0.109,78750141.0
2025-01-26 10:00:00,0.1089,0.109,0.1035,0.1046,66962985.0
2025-01-26 11:00:00,0.1046,0.1123,0.1046,0.112,91666259.0
2025-01-26 12:00:00,0.1121,0.1121,0.1073,0.1082,77336042.0
2025-01-26 13:00:00,0.1082,0.1114,0.1082,0.1099,56594346.0
2025-01-26 14:00:00,0.1099,0.111,0.1084,0.1096,40727240.0
2025-01-26 15:00:00,0.1096,0.112,0.1088,0.1091,40023236.0
2025-01-26 16:00:00,0.109,0.1106,0.1073,0.1089,47674426.0
2025-01-26 17:00:00,0.1089,0.1133,0.1086,0.1116,38735397.0
2025-01-26 18:00:00,0.1117,0.113,0.1095,0.1096,36570239.0
2025-01-26 19:00:00,0.1097,0.1103,0.1078,0.1079,30568531.0
2025-01-26 20:00:00,0.1079,0.1089,0.1051,0.1055,31760595.0
2025-01-26 21:00:00,0.1055,0.1059,0.1024,0.1027,50959635.0
2025-01-26 22:00:00,0.1027,0.1052,0.1014,0.1022,51831611.0
2025-01-26 23:00:00,0.1022,0.1025,0.0979,0.0988,100602202.0
2025-01-27 00:00:00,0.0988,0.1018,0.0975,0.0997,84612229.0
2025-01-27 01:00:00,0.0996,0.0998,0.0933,0.0968,119442944.0
2025-01-27 02:00:00,0.0968,0.0978,0.0937,0.0942,75129052.0
2025-01-27 03:00:00,0.0943,0.096,0.0931,0.0937,64093565.0
2025-01-27 04:00:00,0.0937,0.0948,0.0913,0.0919,69918564.0
2025-01-27 05:00:00,0.0918,0.0932,0.088,0.089,92510578.0
2025-01-27 06:00:00,0.0891,0.0892,0.0814,0.0817,159192428.0
2025-01-27 07:00:00,0.0818,0.0825,0.077,0.0801,233623216.0
2025-01-27 08:00:00,0.0801,0.0817,0.0779,0.0808,122497031.0
2025-01-27 09:00:00,0.0808,0.0824,0.0796,0.0805,104442147.0
2025-01-27 10:00:00,0.0805,0.081,0.0765,0.0778,119180595.0
2025-01-27 11:00:00,0.0777,0.0813,0.0766,0.0792,95140972.0
2025-01-27 12:00:00,0.0793,0.0836,0.0792,0.0834,90498570.0
2025-01-27 13:00:00,0.0834,0.0848,0.0815,0.0819,110304780.0
2025-01-27 14:00:00,0.0818,0.0848,0.0812,0.083,104956687.0
2025-01-27 15:00:00,0.0831,0.0832,0.0805,0.0811,88466452.0
2025-01-27 16:00:00,0.0811,0.0828,0.0786,0.0798,88645615.0
2025-01-27 17:00:00,0.0798,0.082,0.0792,0.0798,76752361.0
2025-01-27 18:00:00,0.0798,0.0804,0.0765,0.0778,76888375.0
2025-01-27 19:00:00,0.0779,0.0793,0.0757,0.0774,76996442.0
2025-01-27 20:00:00,0.0774,0.09,0.0771,0.0879,131252168.0
2025-01-27 21:00:00,0.0879,0.0908,0.087,0.0871,79313959.0
2025-01-27 22:00:00,0.0871,0.0894,0.0854,0.0886,57187729.0
2025-01-27 23:00:00,0.0886,0.0918,0.0885,0.0893,73545200.0
2025-01-28 00:00:00,0.0892,0.0921,0.0891,0.0896,59152237.0
2025-01-28 01:00:00,0.0896,0.0905,0.0872,0.0889,53160125.0
2025-01-28 02:00:00,0.0889,0.0896,0.0873,0.0884,41126156.0
2025-01-28 03:00:00,0.0884,0.0906,0.087,0.0893,44942496.0
2025-01-28 04:00:00,0.0892,0.0913,0.0876,0.088,48670776.0
2025-01-28 05:00:00,0.088,0.0893,0.0862,0.0868,43501146.0
2025-01-28 06:00:00,0.0868,0.087,0.0832,0.0836,68095505.0
2025-01-28 07:00:00,0.0836,0.0853,0.0832,0.0847,50258206.0
2025-01-28 08:00:00,0.0847,0.0877,0.084,0.0858,72004877.0
2025-01-28 09:00:00,0.0858,0.0865,0.0841,0.0853,38144377.0
2025-01-28 10:00:00,0.0854,0.0866,0.0848,0.0852,42562826.0
2025-01-28 11:00:00,0.0852,0.0854,0.082,0.0833,59333991.0
2025-01-28 12:00:00,0.0833,0.0844,0.0825,0.0827,52614920.0
2025-01-28 13:00:00,0.0827,0.086,0.0825,0.084,49677881.0
2025-01-28 14:00:00,0.084,0.0842,0.0792,0.0804,127883283.0
2025-01-28 15:00:00,0.0804,0.0861,0.0804,0.0835,108132173.0
2025-01-28 16:00:00,0.0834,0.0837,0.0801,0.0806,66273617.0
2025-01-28 17:00:00,0.0806,0.0833,0.0799,0.0805,58321316.0
2025-01-28 18:00:00,0.0804,0.0824,0.0775,0.0782,79454224.0
2025-01-28 19:00:00,0.0781,0.0792,0.0771,0.0774,56618119.0
2025-01-28 20:00:00,0.0774,0.0792,0.076,0.0767,65776333.0
2025-01-28 21:00:00,0.0767,0.0791,0.0756,0.0757,59336482.0
2025-01-28 22:00:00,0.0758,0.0773,0.0743,0.0748,49316100.0
2025-01-28 23:00:00,0.0749,0.0755,0.0714,0.0733,75101334.0
2025-01-29 00:00:00,0.0734,0.0753,0.0731,0.0736,67624370.0
2025-01-29 01:00:00,0.0736,0.0768,0.0736,0.0751,45819850.0
2025-01-29 02:00:00,0.075,0.0775,0.0733,0.0734,55524754.0
2025-01-29 03:00:00,0.0735,0.0759,0.0734,0.0743,58496096.0
2025-01-29 04:00:00,0.0744,0.075,0.0733,0.0737,41247713.0
2025-01-29 05:00:00,0.0736,0.0773,0.0735,0.0766,60653674.0
2025-01-29 06:00:00,0.0767,0.0803,0.0759,0.0801,68902554.0
2025-01-29 07:00:00,0.0802,0.0817,0.0783,0.0791,59507297.0
2025-01-29 08:00:00,0.0791,0.0795,0.0768,0.0774,52311035.0
2025-01-29 09:00:00,0.0773,0.0775,0.0742,0.0744,75494135.0
2025-01-29 10:00:00,0.0745,0.0771,0.0734,0.0767,82175530.0
2025-01-29 11:00:00,0.0767,0.0768,0.0743,0.0749,63750726.0
2025-01-29 12:00:00,0.075,0.0759,0.0719,0.0722,71275471.0
2025-01-29 13:00:00,0.0721,0.074,0.0714,0.0716,92156266.0
2025-01-29 14:00:00,0.0717,0.0732,0.071,0.0728,71419626.0
2025-01-29 15:00:00,0.0727,0.074,0.0715,0.0726,70626991.0
2025-01-29 16:00:00,0.0726,0.0735,0.0711,0.0724,63334567.0
2025-01-29 17:00:00,0.0725,0.0756,0.0724,0.0737,79106195.0
2025-01-29 18:00:00,0.0737,0.075,0.0723,0.0745,74897657.0
2025-01-29 19:00:00,0.0745,0.0763,0.0674,0.0741,259719539.0
2025-01-29 20:00:00,0.0741,0.0796,0.0728,0.075,145740991.0
2025-01-29 21:00:00,0.075,0.0789,0.074,0.0755,82722525.0
2025-01-29 22:00:00,0.0755,0.0757,0.0728,0.0729,58020025.0
2025-01-29 23:00:00,0.0728,0.0735,0.0706,0.0713,51492117.0
2025-01-30 00:00:00,0.0713,0.0722,0.0702,0.071,53447807.0
2025-01-30 01:00:00,0.071,0.0773,0.0708,0.0752,99447464.0
2025-01-30 02:00:00,0.0753,0.0763,0.0738,0.0749,62980254.0
2025-01-30 03:00:00,0.0748,0.0772,0.0743,0.0771,44364176.0
2025-01-30 04:00:00,0.0771,0.0782,0.0747,0.0751,50880751.0
2025-01-30 05:00:00,0.0751,0.0759,0.0741,0.0756,46396474.0
2025-01-30 06:00:00,0.0756,0.0756,0.0732,0.0737,51455507.0
2025-01-30 07:00:00,0.0737,0.0742,0.0718,0.0734,66320465.0
2025-01-30 08:00:00,0.0735,0.0744,0.073,0.0735,49561376.0
2025-01-30 09:00:00,0.0734,0.0743,0.0721,0.0723,67543224.0
2025-01-30 10:00:00,0.0723,0.0725,0.0702,0.0716,83440983.0
2025-01-30 11:00:00,0.0717,0.0722,0.07,0.0714,69089180.0
2025-01-30 12:00:00,0.0714,0.0739,0.0713,0.073,92691294.0
2025-01-30 13:00:00,0.0731,0.0761,0.0723,0.0743,86000594.0
2025-01-30 14:00:00,0.0743,0.0776,0.0729,0.0765,92072488.0
2025-01-30 15:00:00,0.0765,0.0771,0.0738,0.074,95198108.0
2025-01-30 16:00:00,0.0741,0.0746,0.0724,0.0729,71679849.0
2025-01-30 17:00:00,0.0729,0.0729,0.0706,0.0712,62935241.0
2025-01-30 18:00:00,0.0712,0.0714,0.0682,0.0687,88036946.0
2025-01-30 19:00:00,0.0686,0.069,0.0674,0.0685,67063779.0
2025-01-30 20:00:00,0.0685,0.0694,0.0658,0.0662,89053514.0
2025-01-30 21:00:00,0.0662,0.068,0.0659,0.0662,48860687.0
2025-01-30 22:00:00,0.0663,0.0665,0.0645,0.0649,40779156.0
2025-01-30 23:00:00,0.0648,0.0653,0.0628,0.0635,72283295.0
2025-01-31 00:00:00,0.0635,0.0647,0.0613,0.0631,118573870.0
2025-01-31 01:00:00,0.0631,0.0636,0.0606,0.0623,105051251.0
2025-01-31 02:00:00,0.0623,0.064,0.0611,0.0614,98917592.0
2025-01-31 03:00:00,0.0613,0.0618,0.0595,0.0606,118571628.0
2025-01-31 04:00:00,0.0606,0.0618,0.0601,0.0602,84559193.0
2025-01-31 05:00:00,0.0603,0.0608,0.0576,0.0592,169080545.0
2025-01-31 06:00:00,0.0591,0.0594,0.058,0.0592,108442356.0
2025-01-31 07:00:00,0.0592,0.0599,0.0585,0.0595,88738503.0
2025-01-31 08:00:00,0.0595,0.0601,0.0585,0.0586,92299083.0
2025-01-31 09:00:00,0.0586,0.0674,0.0586,0.0669,278956092.0
2025-01-31 10:00:00,0.0668,0.067,0.0623,0.0637,165185677.0
2025-01-31 11:00:00,0.0637,0.0681,0.0636,0.0674,139727459.0
2025-01-31 12:00:00,0.0674,0.0706,0.0671,0.0688,138373300.0
2025-01-31 13:00:00,0.0687,0.0691,0.0651,0.0661,119704992.0
2025-01-31 14:00:00,0.0662,0.0668,0.0639,0.0645,100025936.0
2025-01-31 15:00:00,0.0644,0.0688,0.0644,0.0671,111913594.0
2025-01-31 16:00:00,0.0671,0.0691,0.0654,0.0659,85709066.0
2025-01-31 17:00:00,0.0659,0.0665,0.0601,0.0607,117534506.0
2025-01-31 18:00:00,0.0607,0.0609,0.0576,0.0587,157959129.0
2025-01-31 19:00:00,0.0587,0.0636,0.0585,0.0628,130320942.0
2025-01-31 20:00:00,0.0628,0.0637,0.0616,0.0625,66692724.0
2025-01-31 21:00:00,0.0625,0.0629,0.0611,0.0619,50144946.0
2025-01-31 22:00:00,0.062,0.062,0.0602,0.0614,42910891.0
2025-01-31 23:00:00,0.0613,0.0624,0.0602,0.0605,52081263.0
2025-02-01 00:00:00,0.0605,0.0612,0.0596,0.061,77725902.0
2025-02-01 01:00:00,0.061,0.0654,0.061,0.064,134103437.0
2025-02-01 02:00:00,0.064,0.064,0.061,0.0615,81469045.0
2025-02-01 03:00:00,0.0614,0.0619,0.0582,0.0597,117965574.0
2025-02-01 04:00:00,0.0598,0.062,0.0591,0.0607,74001785.0
2025-02-01 05:00:00,0.0607,0.061,0.0596,0.0599,51198712.0
2025-02-01 06:00:00,0.06,0.06,0.0584,0.0592,83646937.0
2025-02-01 07:00:00,0.0592,0.0593,0.0561,0.0581,152874139.0
2025-02-01 08:00:00,0.0581,0.0608,0.0578,0.0595,136195333.0
2025-02-01 09:00:00,0.0594,0.0594,0.0573,0.0588,120476666.0
2025-02-01 10:00:00,0.0588,0.0609,0.0584,0.0585,104770226.0
2025-02-01 11:00:00,0.0586,0.061,0.0583,0.0609,78309819.0
2025-02-01 12:00:00,0.0609,0.0619,0.0593,0.0613,95967689.0
2025-02-01 13:00:00,0.0612,0.0637,0.0611,0.0621,119357389.0
2025-02-01 14:00:00,0.0622,0.0641,0.0618,0.0635,96514707.0
2025-02-01 15:00:00,0.0634,0.0659,0.0625,0.0633,136873847.0
2025-02-01 16:00:00,0.0632,0.0653,0.0624,0.0627,128133744.0
2025-02-01 17:00:00,0.0627,0.0679,0.0627,0.0674,183797000.0
2025-02-01 18:00:00,0.0674,0.0684,0.0577,0.0595,350810924.0
2025-02-01 19:00:00,0.0594,0.0597,0.052,0.053,349838281.0
2025-02-01 20:00:00,0.053,0.0555,0.0508,0.0548,266548453.0
2025-02-01 21:00:00,0.0549,0.056,0.0522,0.0531,132706131.0
2025-02-01 22:00:00,0.0531,0.0543,0.0507,0.0515,95307951.0
2025-02-01 23:00:00,0.0514,0.0519,0.05,0.0503,115914303.0
2025-02-02 00:00:00,0.0503,0.0544,0.0503,0.0527,155369346.0
2025-02-02 01:00:00,0.0526,0.0544,0.0521,0.0533,97944050.0
2025-02-02 02:00:00,0.0534,0.054,0.0526,0.0529,82178229.0
2025-02-02 03:00:00,0.0529,0.0556,0.0526,0.0536,161372929.0
2025-02-02 04:00:00,0.0535,0.0564,0.0534,0.0544,104730588.0
2025-02-02 05:00:00,0.0544,0.0558,0.0523,0.0542,103649317.0
2025-02-02 06:00:00,0.0541,0.0565,0.0538,0.055,123794263.0
2025-02-02 07:00:00,0.0551,0.0559,0.0542,0.0546,67413554.0
2025-02-02 08:00:00,0.0546,0.0563,0.0534,0.0558,87170178.0
2025-02-02 09:00:00,0.0559,0.0559,0.0542,0.0551,70577846.0
2025-02-02 10:00:00,0.0551,0.0562,0.0527,0.0534,103238296.0
2025-02-02 11:00:00,0.0533,0.0549,0.053,0.0531,81992881.0
2025-02-02 12:00:00,0.0532,0.0549,0.0521,0.0524,96654324.0
2025-02-02 13:00:00,0.0523,0.0585,0.0523,0.0578,189810068.0
2025-02-02 14:00:00,0.0578,0.0617,0.0574,0.0606,173048827.0
2025-02-02 15:00:00,0.0606,0.0611,0.0583,0.0599,151035513.0
2025-02-02 16:00:00,0.0598,0.0609,0.0571,0.0582,180840361.0
2025-02-02 17:00:00,0.0581,0.0607,0.0573,0.0588,179237179.0
2025-02-02 18:00:00,0.0589,0.059,0.0495,0.05,278051616.0
2025-02-02 19:00:00,0.0499,0.0532,0.045,0.0518,485974688.0
2025-02-02 20:00:00,0.0518,0.0552,0.0514,0.0524,155746835.0
2025-02-02 21:00:00,0.0524,0.0525,0.0502,0.0504,127989676.0
2025-02-02 22:00:00,0.0505,0.0515,0.045,0.0491,176954249.0
2025-02-02 23:00:00,0.049,0.0514,0.0466,0.05,228785937.0
2025-02-03 00:00:00,0.0499,0.0519,0.0467,0.0494,240699782.0
2025-02-03 01:00:00,0.0494,0.0501,0.0379,0.0423,336653217.0
2025-02-03 02:00:00,0.0424,0.0428,0.0349,0.0381,482996334.0
2025-02-03 03:00:00,0.0382,0.0417,0.0381,0.0406,205044299.0
2025-02-03 04:00:00,0.0406,0.0422,0.0385,0.0386,166402380.0
2025-02-03 05:00:00,0.0387,0.0432,0.0387,0.043,160414015.0
2025-02-03 06:00:00,0.0429,0.043,0.0412,0.042,116379575.0
2025-02-03 07:00:00,0.042,0.0445,0.0419,0.044,124690660.0
2025-02-03 08:00:00,0.0439,0.044,0.0417,0.0427,116720472.0
2025-02-03 09:00:00,0.0428,0.0456,0.0425,0.0437,158893575.0
2025-02-03 10:00:00,0.0436,0.0474,0.0435,0.0465,112037006.0
2025-02-03 11:00:00,0.0466,0.0472,0.0445,0.0447,78324049.0
2025-02-03 12:00:00,0.0448,0.0453,0.0429,0.0431,115463570.0
2025-02-03 13:00:00,0.043,0.047,0.0429,0.0463,122898884.0
2025-02-03 14:00:00,0.0464,0.0505,0.044,0.0503,270771118.0
2025-02-03 15:00:00,0.0503,0.0645,0.0492,0.0613,446581184.0
2025-02-03 16:00:00,0.0614,0.0636,0.0556,0.0567,254992975.0
2025-02-03 17:00:00,0.0567,0.0607,0.0566,0.0579,107030645.0
2025-02-03 18:00:00,0.0579,0.0612,0.0571,0.0598,93245684.0
2025-02-03 19:00:00,0.0599,0.0627,0.0594,0.0606,103644556.0
2025-02-03 20:00:00,0.0606,0.0617,0.0584,0.0598,86494126.0
2025-02-03 21:00:00,0.0599,0.0639,0.0585,0.0629,88946680.0
2025-02-03 22:00:00,0.0629,0.0648,0.0611,0.0626,92000666.0
2025-02-03 23:00:00,0.0626,0.0659,0.0618,0.0648,99393083.0
2025-02-04 00:00:00,0.0647,0.0663,0.0623,0.0625,112439655.0
2025-02-04 01:00:00,0.0624,0.0639,0.0611,0.0637,71925125.0
2025-02-04 02:00:00,0.0637,0.0694,0.0637,0.0645,198930716.0
2025-02-04 03:00:00,0.0645,0.067,0.0642,0.0661,111749366.0
2025-02-04 04:00:00,0.0661,0.0673,0.0594,0.0599,172486999.0
2025-02-04 05:00:00,0.06,0.0604,0.0543,0.0546,343829562.0
2025-02-04 06:00:00,0.0546,0.0562,0.0508,0.0532,251558244.0
2025-02-04 07:00:00,0.0533,0.0552,0.0525,0.0533,138358402.0
2025-02-04 08:00:00,0.0533,0.0545,0.0518,0.0524,116989694.0
2025-02-04 09:00:00,0.0523,0.0541,0.0516,0.0517,92299391.0
2025-02-04 10:00:00,0.0518,0.0561,0.0517,0.054,118649443.0
2025-02-04 11:00:00,0.0539,0.0566,0.0535,0.054,93662247.0
2025-02-04 12:00:00,0.054,0.0549,0.053,0.0541,85349627.0
2025-02-04 13:00:00,0.0541,0.0592,0.0538,0.056,183453739.0
2025-02-04 14:00:00,0.056,0.0619,0.0546,0.0573,220509382.0
2025-02-04 15:00:00,0.0573,0.0585,0.0541,0.0558,127263299.0
2025-02-04 16:00:00,0.0558,0.0565,0.0533,0.0544,77478346.0
2025-02-04 17:00:00,0.0545,0.0554,0.0528,0.0532,54781305.0
2025-02-04 18:00:00,0.0533,0.0551,0.0531,0.0547,56274770.0
2025-02-04 19:00:00,0.0547,0.0577,0.0523,0.0524,115290649.0
2025-02-04 20:00:00,0.0524,0.0532,0.0514,0.0519,115972109.0
2025-02-04 21:00:00,0.0518,0.0519,0.049,0.0493,115139768.0
2025-02-04 22:00:00,0.0493,0.0498,0.0481,0.0488,63959980.0
2025-02-04 23:00:00,0.0489,0.051,0.0481,0.05,93949257.0
2025-02-05 00:00:00,0.05,0.0518,0.05,0.0506,97736998.0
2025-02-05 01:00:00,0.0506,0.0532,0.0506,0.0516,74674923.0
2025-02-05 02:00:00,0.0515,0.0523,0.0507,0.0517,85264444.0
2025-02-05 03:00:00,0.0517,0.0521,0.0509,0.0512,54005709.0
2025-02-05 04:00:00,0.0511,0.052,0.0502,0.051,59456780.0
2025-02-05 05:00:00,0.051,0.052,0.0494,0.0519,82661074.0
2025-02-05 06:00:00,0.0518,0.0519,0.0497,0.0499,68282033.0
2025-02-05 07:00:00,0.0499,0.05,0.0486,0.0496,82068369.0
2025-02-05 08:00:00,0.0496,0.051,0.0484,0.0487,75419732.0
2025-02-05 09:00:00,0.0487,0.0506,0.0475,0.0486,107907713.0
2025-02-05 10:00:00,0.0485,0.0507,0.048,0.0499,101407834.0
2025-02-05 11:00:00,0.05,0.051,0.0498,0.0502,77214876.0
2025-02-05 12:00:00,0.0503,0.0507,0.0483,0.0483,78802179.0
2025-02-05 13:00:00,0.0484,0.0501,0.048,0.0494,90692856.0
2025-02-05 14:00:00,0.0495,0.0515,0.0489,0.0493,110722497.0
2025-02-05 15:00:00,0.0494,0.0499,0.0439,0.045,271372787.0
2025-02-05 16:00:00,0.045,0.046,0.0413,0.0428,331817505.0
2025-02-05 17:00:00,0.0429,0.0438,0.0408,0.0413,181164956.0
2025-02-05 18:00:00,0.0412,0.0425,0.0405,0.0413,126227759.0
2025-02-05 19:00:00,0.0413,0.0426,0.0409,0.0417,122928870.0
2025-02-05 20:00:00,0.0417,0.0427,0.0385,0.0397,207256637.0
2025-02-05 21:00:00,0.0397,0.0404,0.0391,0.0394,93128259.0
2025-02-05 22:00:00,0.0394,0.0397,0.0382,0.0384,90074878.0
2025-02-05 23:00:00,0.0383,0.0396,0.0383,0.0387,87392207.0
2025-02-06 00:00:00,0.0386,0.0409,0.0386,0.0396,149161352.0
2025-02-06 01:00:00,0.0397,0.041,0.0393,0.0394,129634055.0
2025-02-06 02:00:00,0.0395,0.0408,0.0393,0.0397,146141006.0
2025-02-06 03:00:00,0.0397,0.0399,0.0384,0.0387,137779219.0
2025-02-06 04:00:00,0.0388,0.0395,0.0375,0.039,185183079.0
2025-02-06 05:00:00,0.0389,0.0392,0.0366,0.0372,154956164.0
2025-02-06 06:00:00,0.0372,0.0388,0.0366,0.0385,155267480.0
2025-02-06 07:00:00,0.0384,0.0386,0.0363,0.0371,162563348.0
2025-02-06 08:00:00,0.0371,0.0376,0.0362,0.0366,164382350.0
2025-02-06 09:00:00,0.0367,0.0386,0.0363,0.0374,245184102.0
2025-02-06 10:00:00,0.0374,0.0379,0.0365,0.0367,145432578.0
2025-02-06 11:00:00,0.0367,0.0368,0.0351,0.0361,249964604.0
2025-02-06 12:00:00,0.0361,0.0367,0.0324,0.0341,425538497.0
2025-02-06 13:00:00,0.0342,0.0362,0.0337,0.0356,343264616.0
2025-02-06 14:00:00,0.0357,0.0362,0.0342,0.0345,281927597.0
2025-02-06 15:00:00,0.0345,0.0351,0.0337,0.0344,304318452.0
